x,y,h
405371.92,5015882.68,9.969234
405322.41,5015857.8,13.98444
405380.94,5015893.22,1.696068
405373.64,5015890.53,0.8027429
405365.72,5015890.67,0.7922266
405359.87,5015888.7,0.8112311
405374.19,5015898.64,1.691428
405361.12,5015893.29,0.7425
405370.49,5015900.17,1.88665
405363.83,5015900.02,1.148365
405349.95,5015892.56,0.5489868
405330.51,5015880.13,8.57333
405354.18,5015895.1,0.3523743
405339.1,5015891.76,0.2694427
405326.35,5015884.8,15.68175
405332.29,5015900.12,5.734482
405320.23,5015899.49,0.9993347
405258.49,5015974.37,7.516421
405261.56,5015964.63,8.344542
405300.3,5015964.87,14.17686
405294.52,5015958.78,22.84002
405260.9,5015928.47,6.391375
405262.03,5015924.79,6.115291
405288.55,5015937.27,9.259924
405328.3,5015981.54,0.2315967
405332.84,5015921.77,11.5438
405437.09,5015729.82,12.67584
405441.05,5015742.97,10.1725
405447.7,5015773.51,11.42676
405491.26,5015733.98,17.70759
405454.27,5015733.95,14.99743
405470.52,5015782.6,11.04611
405463.68,5015783.65,15.52239
405442.42,5015844.26,8.934399
405446.57,5015839.52,8.821707
405447.32,5015829.07,8.972282
405451.75,5015849.31,7.946169
405452.09,5015843.76,8.654716
405461.85,5015848.87,8.715045
405456.43,5015845.97,10.02854
405460.99,5015842.19,11.00248
405465.84,5015846.7,8.96602
405450.86,5015832.36,10.40611
405460.16,5015836.82,10.77176
405477.34,5015839.82,8.907906
405482.71,5015839.45,13.79964
405470.91,5015831.11,12.61045
405478.75,5015830.96,8.54615
405478.75,5015808.39,13.24209
405488.2,5015812.52,10.70907
405496.03,5015790.19,11.8959
405487.14,5015792.53,11.99917
405474.78,5015790.23,11.64621
405469.69,5015787.17,8.447206
405471.03,5015793.98,10.13404
405492.09,5015810.18,10.74947
405496.73,5015815.71,7.58136
405468.86,5015802.63,13.42308
405385.06,5015898.79,0.321225
405405.82,5015902.82,1.188007
405395.59,5015896.89,1.567493
405384.68,5015885.98,0.6610376
405399.03,5015888.47,0.8309882
405405.05,5015888.03,0.6290967
405391.44,5015877.76,4.388763
405395.14,5015879.16,2.110623
405444.52,5015853.43,8.24369
405446.97,5015856.63,8.494617
405435.15,5015854.99,11.89844
405447.47,5015863.32,10.49573
405437.81,5015859.6,10.02436
405440.41,5015865.65,9.671417
405435.03,5015860.57,10.70028
405429.93,5015859.07,7.420037
405438.63,5015872.09,9.780002
405423.1,5015862.51,9.712731
405433.45,5015871.36,7.478105
405443.18,5015876.84,0.3331531
405446.68,5015881.27,0.3999005
405420.04,5015871.62,0.8990149
405428.89,5015877,1.992692
405411.03,5015872.67,0.2825549
405417.28,5015879.26,0.6133826
405404.15,5015875.17,2.650228
405399.6,5015872.26,1.439824
405412.39,5015883.01,0.3995123
405462.13,5015857.11,9.570747
405457.83,5015857.87,8.542041
405452.55,5015860.04,9.442066
405454.88,5015870.09,10.18654
405449.42,5015865.98,9.468809
405124.09,5015996.47,3.939792
405126.31,5015992.3,2.362106
405154.45,5015994.93,2.056451
405130.25,5015986.64,0.8607129
405305.52,5015999.73,18.19895
405183.79,5015724.09,13.53696
405180.73,5015733.68,9.735888
405166.99,5015727.58,11.39911
405159.87,5015821.58,10.70881
405163.75,5015831.26,12.02244
405166.86,5015839.77,9.786468
405315.3,5015806.23,12.67336
405304.59,5015811.5,15.24473
405313.7,5015820.2,15.63642
405317.23,5015826.23,14.80313
405297.55,5015814.99,16.6106
405293.12,5015818.67,15.61653
405301.66,5015826.97,15.50347
405307.66,5015830.51,16.87305
405275.2,5015814.27,13.41729
405308.36,5015834.67,16.91789
405317.84,5015841.68,15.65971
405296.91,5015834.81,15.73396
405287.52,5015829.26,18.74023
405277.85,5015824.46,17.43238
405274.55,5015821.32,16.69331
405323.78,5015852.03,13.99171
405282.89,5015829.7,19.4839
405261.92,5015816.75,12.8009
405288.73,5015837.57,16.94133
405304.18,5015845.7,16.50513
405270.17,5015826.43,18.33283
405283.84,5015835.29,19.62718
405294.2,5015844.62,15.82217
405300.26,5015849.87,14.36117
405274.72,5015835.55,18.47664
405267.21,5015836.05,20.85525
405283.28,5015846.08,15.32085
405275.2,5015840.84,20.37657
405276.22,5015846.94,18.13924
405281.07,5015850.62,16.12663
405269.2,5015843.53,17.54492
405271.98,5015849.11,17.77683
405263.59,5015849.6,15.55747
405131.94,5015971.43,16.97451
405139.29,5015971.78,15.98901
405137.98,5015967.04,16.94736
405125.31,5015954.06,27.7842
405139.65,5015957.73,14.19486
405147.65,5015954.04,18.26253
405157.8,5015956.98,13.58132
405144.77,5015946.35,18.0411
405145.39,5015941.46,17.11969
405152.71,5015944.44,18.83485
405164.89,5015947.9,15.15886
405163.44,5015943.94,15.30099
405173.32,5015950.82,15.88119
405160.14,5015936.23,14.22547
405169.55,5015942.19,16.76132
405165.04,5015939.34,14.48446
405176.94,5015945.01,15.90367
405157.71,5015932.21,11.35563
405179.53,5015938.8,15.35892
405168.48,5015932.11,16.02959
405165.69,5015927.66,14.50491
405187.92,5015941.57,12.55588
405198.92,5015945.81,15.98182
405178.74,5015933.05,16.05285
405186.53,5015936,15.49564
405171.68,5015923.99,17.0798
405151.72,5015910.96,20.84451
405176.9,5015926.24,17.33189
405199.94,5015939.42,14.13542
405183.68,5015928.44,14.71027
405191.61,5015933.89,14.12709
405175.1,5015919.88,15.4691
405123.38,5015889.24,17.71108
405189.15,5015928.45,14.73667
405169.18,5015915.34,13.66385
405206.82,5015940.19,17.30223
405183.75,5015876.31,14.8058
405188.12,5015880.49,16.89635
405190.37,5015884.12,11.7893
405175.16,5015877.03,11.32747
405180.72,5015883.22,14.73913
405189.47,5015890.72,15.15759
405172.22,5015884.33,13.92073
405181.39,5015891.99,14.40897
405184.35,5015898.25,15.84808
405175.64,5015895.06,15.12077
405190.85,5015905,13.47491
405165.99,5015893.64,14.83415
405161.04,5015889.74,13.74737
405168.33,5015896.53,16.13289
405185.87,5015909.11,14.42635
405150.57,5015892.02,21.20927
405191.6,5015917.37,12.10071
405169.92,5015904.14,17.49381
405176.22,5015912.9,15.27583
405171.77,5015911.58,16.92219
405148.95,5015900,18.13767
405267.75,5015980.46,16.45951
405263.46,5015976.25,13.46324
405273.69,5015980.29,18.36904
405326.24,5015859.88,15.62401
405314.32,5015855.97,18.52499
405324.58,5015866.47,16.72904
405321.02,5015863.49,15.53403
405320.11,5015867.74,15.86469
405326.36,5015871.54,17.02932
405309.44,5015863.85,16.41605
405322.13,5015872.04,17.13992
405303.86,5015860.99,15.07553
405293.1,5015852.91,16.42294
405323.62,5015877.15,14.64615
405316.21,5015875.66,16.24578
405296.43,5015862.61,15.90111
405307.06,5015870.11,14.57141
405279.61,5015856.59,13.69058
405285.92,5015860.56,18.28461
405296.76,5015869.7,14.56869
405308.1,5015876.32,16.7209
405302.66,5015873.3,16.6291
405273.17,5015859.56,16.13723
405318.37,5015886.74,17.87451
405285.37,5015866.86,14.46568
405268.52,5015856.78,16.29472
405295.53,5015874.97,15.0757
405312.65,5015886.35,15.20409
405288.5,5015871.88,14.99895
405299.13,5015879.58,13.63694
405275.34,5015865.88,14.4577
405300.06,5015885.86,14.98209
405328.41,5015903.04,19.33552
405270.95,5015870.26,15.14875
405264.67,5015864.7,13.05921
405277.54,5015876.7,14.76461
405289.21,5015885.53,14.42144
405294.33,5015889.92,17.23082
405317.83,5015906.46,21.06782
405326.37,5015912.73,13.78407
405273.12,5015881.49,14.52789
405323.19,5015916.01,18.97575
405287.46,5015893.19,16.57963
405276.21,5015886.84,11.89654
405311.06,5015907.96,21.66581
405315.35,5015912.63,21.6376
405325.49,5015921.52,18.69336
405272.94,5015891.66,14.36094
405299.51,5015909.4,20.80395
405313.15,5015918.99,22.05257
405304.53,5015915.87,20.89792
405257.45,5015886.61,14.21841
405320.04,5015924.29,22.49587
405308.84,5015919.45,21.20149
405314.32,5015923.81,21.93514
405267.96,5015896.87,11.9048
405326.91,5015934.11,16.86896
405318.94,5015929.02,21.23914
405295.42,5015915.89,21.1996
405307.76,5015925.02,22.60058
405252.4,5015895.54,15.35445
405316.87,5015933.1,19.61975
405313.38,5015930.62,21.9141
405327.03,5015940.51,12.805
405301.48,5015925.75,21.59158
405321.83,5015939.77,18.83542
405306.37,5015930.13,20.982
405294.1,5015923.81,20.22336
405311.11,5015938.01,19.59359
405294.65,5015928.69,22.23748
405314.95,5015940.63,19.9504
405320.12,5015946.68,19.57183
405324.88,5015948.23,14.28587
405295.17,5015933.4,22.13534
405258.54,5015914.86,15.87484
405314.11,5015949.66,20.8868
405318.74,5015954.48,20.62948
405322.98,5015957.01,16.09791
405292.73,5015941.63,21.46676
405298.59,5015946.86,20.18575
405324.38,5015961.83,14.30331
405318.13,5015962.84,19.72794
405279.14,5015940.87,17.15159
405310.36,5015961.31,22.49496
405282.7,5015946.95,13.83916
405298.07,5015954.64,20.37088
405289.19,5015951.3,21.63506
405303.67,5015961.21,22.03549
405317.61,5015969.34,17.36721
405310.07,5015966.85,22.9074
405267.4,5015942.2,12.56031
405272.38,5015945.44,17.09294
405321.1,5015974.22,11.84851
405282.9,5015952.69,14.96549
405262.6,5015939.48,12.08051
405278.14,5015949.97,19.14395
405288.58,5015957.04,22.46493
405302.25,5015967.34,22.9599
405306.98,5015971.97,22.73637
405313.01,5015976.59,18.46847
405288.03,5015960.59,23.08458
405318.61,5015981.6,22.88072
405275.49,5015958.42,17.32878
405292.89,5015969.17,22.25347
405268.36,5015954.15,14.19331
405281.48,5015962.64,15.69999
405299.52,5015977.34,24.5083
405262.84,5015954.19,13.63647
405304.18,5015979.86,24.64544
405284.92,5015968.3,22.06965
405289.53,5015973.39,23.85957
405280.03,5015966.53,16.95969
405276.32,5015964.49,18.38421
405272.39,5015961.94,16.23733
405265.32,5015959.06,15.68851
405293.54,5015980.18,25.0778
405274.97,5015972.44,19.99031
405288.55,5015980.54,24.65896
405266.32,5015970.22,15.78071
405278,5015977.22,19.1537
405406.36,5015866.08,23.62212
405414.72,5015867.4,24.24612
405411.23,5015865.35,29.99729
405410.01,5015857.93,26.88007
405419.28,5015863.37,24.2261
405415.68,5015859.14,27.04287
405431.53,5015848.32,25.69386
405470.79,5015852.91,11.09047
405465.31,5015837.68,16.03905
405473.14,5015838.33,15.09884
405454.99,5015826.48,15.32181
405461.05,5015824.97,17.46854
405457.02,5015820.1,16.03492
405466.3,5015823.55,17.86552
405489.17,5015836.37,18.08934
405458.89,5015814.53,15.47651
405470.86,5015819.75,17.17153
405463.85,5015814.95,21.46095
405489.81,5015828.74,17.85638
405471.85,5015815.94,19.09252
405469,5015812.87,17.09702
405479.81,5015815.86,19.96183
405464.32,5015807.34,16.42368
405496.67,5015825.09,21.80233
405476.26,5015811.23,18.10992
405453.31,5015796.79,16.23916
405459.95,5015797.63,16.31342
405450.91,5015789.87,15.88964
405475.22,5015804.21,22.73969
405464.04,5015794.36,19.05728
405452.04,5015781.94,18.24881
405486.95,5015803.22,12.90651
405459.4,5015784.08,17.68708
405449.8,5015778.43,16.14282
405489.58,5015799.91,12.54725
405495.41,5015801.59,13.55044
405456.4,5015775.17,18.94671
405498.17,5015795.07,11.11117
405464,5015775.4,23.83765
405476.78,5015780.03,14.18401
405468.96,5015776.15,24.16781
405452.76,5015762.48,19.86259
405446.67,5015758.14,14.16028
405484.98,5015780.08,13.90842
405469.19,5015771.36,26.16012
405462.1,5015767.83,25.62643
405461.73,5015761.96,26.4907
405498.56,5015782.76,11.96116
405443.4,5015750,13.16693
405465.12,5015762.68,23.84773
405494.56,5015777.79,12.37049
405477.08,5015769.19,16.74137
405482.4,5015767.61,13.72575
405452.81,5015751.42,17.3192
405461.18,5015756.76,27.30501
405487.42,5015768.98,16.06769
405468.73,5015757.95,26.22297
405494.28,5015767.83,15.91657
405483.24,5015762.65,17.92053
405450.82,5015740.86,18.38174
405443.83,5015736.88,16.43473
405466.02,5015749.58,23.63727
405473.49,5015752.84,15.15595
405448.81,5015736.59,15.81068
405496,5015762.45,15.44079
405463.2,5015744.56,16.34177
405482.24,5015755.02,18.26639
405491.44,5015758.68,17.73667
405475.9,5015747.39,15.18512
405447.66,5015729.31,16.63896
405466.29,5015739.31,12.81035
405485.03,5015749.59,18.084
405461.65,5015736.74,14.70519
405470.43,5015741.76,15.50428
405476.83,5015742.61,14.70735
405444.18,5015724.66,14.09983
405498.64,5015754.55,13.77294
405493.89,5015752.06,15.5489
405482.61,5015743.51,16.4642
405440.8,5015720.3,13.90098
405488.63,5015746.33,16.72528
405480.91,5015738.85,14.19746
405458.2,5015726.7,16.52598
405464.63,5015730,13.71252
405497.5,5015745.34,16.21272
405483.23,5015735.38,16.54322
405466.54,5015725.92,16.06549
405492.45,5015740.5,17.29734
405472.91,5015726.34,15.50339
405482.63,5015726.98,15.99478
405498.3,5015729.49,16.00458
405259.19,5015997.85,14.40653
405271.7,5015996.89,18.58676
405262.81,5015986.33,16.11892
405270.13,5015991.95,18.43876
405279.51,5015994.89,24.44887
405266.46,5015986.59,17.38505
405284.88,5015995.29,24.06171
405291.67,5015993.94,23.6785
405301,5015999.6,22.81978
405285.04,5015990.23,24.10577
405294.68,5015995.86,24.17981
405281.21,5015985.94,23.16764
405286.92,5015984.7,24.46228
405310.63,5015998.78,15.47576
405291.96,5015986.03,24.91718
405301.68,5015991.94,24.15978
405296.75,5015988.96,24.80951
405306.93,5015993.16,21.73102
405297.55,5015983.72,25.46336
405308.51,5015989.2,19.86955
405314.64,5015989.15,22.11528
405318.98,5015988.72,20.31295
405003.27,5015519.16,17.52213
405001.38,5015509.58,5.073338
405019.68,5015519.81,3.729374
405008.79,5015506.71,5.234174
405013.97,5015502.84,5.258458
405018.27,5015500.98,2.622346
405111.64,5015503.32,1.215959
405103.52,5015511,0.2375586
405108.55,5015517.41,1.571976
405102.64,5015517.45,0.7329602
405105.55,5015523.16,0.8152545
405071.4,5015501.3,0.584953
405072.94,5015508.99,0.3762012
405073.66,5015514.48,0.3811945
405000.36,5015568.58,0.5785608
405001.96,5015561.21,5.228299
405040.97,5015590.24,1.386906
405039.84,5015583.66,1.391266
405009.31,5015560.94,0.5947766
405003.39,5015555.34,4.108765
405000.85,5015551.97,3.036398
405004.86,5015547.78,14.42865
405007.15,5015542.59,15.39868
405105.71,5015529.38,0.3042145
405106.2,5015540.74,0.7606299
405109.21,5015542.95,0.5244403
405062.37,5015576.95,0.6825012
405060.86,5015566.67,0.3090204
405057.53,5015532.71,1.002426
405004.46,5015626.23,0.5870239
405039.61,5015594.1,0.9906836
405001.3,5015502.17,15.02881
405011.27,5015514.87,14.62497
405009.94,5015517.78,20.62726
405002.71,5015524.43,22.49107
405007.07,5015531.22,23.50282
405009.78,5015537.56,18.98817
405001.28,5015542.87,17.5552
405000.28,5015733.98,0.6239588
405148.99,5015500.54,0.72698
405142.35,5015500.42,1.159811
405120.14,5015517.56,0.3780786
405118.81,5015508.51,0.3243518
405121.94,5015509.67,0.5182531
405119.15,5015503.83,0.5209174
405187.59,5015500.47,0.337998
405124.79,5015553.61,0.8910913
405499.17,5015854.36,0.9386474
405113.46,5015500.4,0.3733325
405332.5,5015893.38,0.4576379
405113.46,5015500.4,0.3733325
405366.3,5015976.53,0.2655975
405492.83,5015839.29,9.163467
405469.75,5015857.12,6.665804
405476.55,5015871.95,0.3111273
405473.23,5015868.68,0.2267444
405460.22,5015874.2,0.2326508
405413.21,5015977.18,0.3390527
405113.46,5015500.4,0.3733325
405407.62,5015927.64,0.3114435
405413.89,5015993.71,0.2246789
405499.08,5015835.96,15.45572
405113.78,5015514.7,0.304845
405011.18,5015547.95,0.3439032
405050.97,5015591.02,1.534435
405105.07,5015533.7,0.4549707
405116.75,5015573.93,1.028798
405114.69,5015578.92,0.8623755
405114.63,5015584.81,0.5027283
405111.01,5015581.8,1.123466
405107.84,5015588.24,0.4116888
405067.83,5015583.38,0.4352588
405075.1,5015575.68,0.3230695
405051.71,5015609.03,1.250533
405050.58,5015627.58,2.838647
405040.06,5015611.01,2.090577
405040.81,5015601.43,0.7824536
405116.25,5015600.76,0.7717163
405110.99,5015593.2,1.318336
405110.2,5015597.61,0.3691632
405111.62,5015609.8,0.5951996
405109.07,5015619.59,1.016713
405104.15,5015615.87,1.379695
405108.58,5015639.42,0.4690918
405103.78,5015648.23,0.5845398
405097.26,5015642.38,1.043395
405087.07,5015633.29,0.935752
405101.21,5015658.32,0.667478
405087.46,5015639.54,0.7126886
405094.17,5015650.5,0.7262988
405090.55,5015646.86,1.769073
405058.76,5015605.26,1.220741
405059.52,5015610.67,0.50156
405059.75,5015621.11,0.4504663
405055.08,5015624.44,1.628041
405053.44,5015615.8,0.5472095
405016.94,5015721.63,0.2829199
405030.01,5015698.56,1.153216
405034.61,5015695.81,0.5009235
405042.18,5015702.61,0.4580554
405046.17,5015689.97,0.8002807
405052.01,5015677.3,0.3894147
405091.42,5015662.42,0.7408606
405055.7,5015684.57,0.8798285
405062.9,5015689.38,0.403963
405075.46,5015689.43,0.2604633
405072.9,5015678.26,1.752251
405074.96,5015672.62,1.236099
405112.82,5015721.33,0.8484699
405074.2,5015665.79,1.024532
405115.13,5015711.39,1.881091
405075.73,5015659.99,0.3516467
405087.11,5015668.39,0.3304187
405093.17,5015674.05,1.088308
405033.07,5015727.33,0.3839935
405020.23,5015727.17,0.7073023
405012.57,5015726.9,0.4679498
405046.68,5015772.53,0.376897
405041.97,5015777.44,0.4878955
405008.09,5015730.47,1.25477
405004.53,5015734.98,0.6747748
405001.42,5015741.48,0.6276782
405003.12,5015786.75,0.7717847
405015.27,5015775.41,0.4521802
405028.16,5015785.84,0.6268262
405000.52,5015746.59,0.4582007
405111.21,5015724.73,0.652616
405108.85,5015729.78,0.3730896
405117.69,5015751.59,6.866601
405104.13,5015736.05,0.8798999
405095.11,5015734.67,0.5636823
405097.82,5015743.91,0.4809534
405111.54,5015761.26,0.7968799
405108,5015756.55,0.3441455
405090.1,5015743.34,0.6436304
405111.76,5015780.18,0.6719037
405084.03,5015748.81,1.351513
405102.63,5015778.45,0.5543207
405079.8,5015752.88,0.774743
405073.82,5015756.5,0.4132471
405040.67,5015789.54,0.4067761
405003.7,5015822.88,0.3502887
405017.4,5015828.24,0.4185461
405022.33,5015832.39,0.3223639
405003.6,5015804.24,0.5014569
405031.41,5015835.49,0.3688013
405028.68,5015807.97,1.512043
405026.94,5015797.48,0.3602771
405021.81,5015791.2,0.3074359
405027.43,5015792.38,0.3511694
405107.15,5015804.71,2.233356
405094.91,5015794.09,0.3651715
405073.34,5015843.2,0.30849
405052.68,5015864.93,0.4595758
405055.12,5015879.95,0.3026904
405050.13,5015889.72,0.3204089
405040.86,5015878.77,0.7456763
405053.04,5015901.51,0.3790143
405038.76,5015908.68,0.3217456
405027.07,5015915.32,0.4454541
405094.99,5015856.53,0.5878314
405095.49,5015866.22,0.3890283
405079.25,5015869.59,0.3179596
405067.82,5015870.16,0.3124847
405060.39,5015862.26,0.3152148
405067.96,5015885.18,0.4720154
405056.41,5015890.74,0.5084528
405058.56,5015897.65,0.4572382
405002.51,5015959.98,6.49372
405003.06,5015952.79,8.093713
405002.07,5015934.7,0.6345044
405005.12,5015927.45,0.3744
405047.18,5015977.76,13.59227
405112.11,5015945.91,12.96568
405099.5,5015942.71,16.93212
405058.84,5015939.91,0.3049536
405076.59,5015972.11,16.86597
405080.42,5015987.33,14.05285
405074.99,5015999.37,16.29468
405101.46,5015893.95,30.00406
405094.49,5015896.37,26.67893
405098.96,5015904.36,30.54177
405099.95,5015908.01,26.29848
405099.44,5015914.32,28.81677
405100.13,5015928.9,24.03962
405089.98,5015914.27,29.41992
405097.61,5015937.35,31.49025
405093.16,5015936.06,34.05666
405083.71,5015925.04,31.55929
405086.16,5015934.28,30.62965
405108.04,5015976.24,12.04384
405078.56,5015933.98,32.73936
405082.06,5015949.54,33.72771
405100.05,5015977.61,18.42005
405082.01,5015952.29,34.36265
405097.91,5015980.9,23.41461
405072.74,5015952.7,29.77774
405070.4,5015956.77,34.8437
405070.43,5015963.73,34.08028
405067.57,5015965.89,33.39474
405060.9,5015963.81,27.90165
405052.11,5015972.5,28.90279
405043.64,5015973.68,28.14295
405029.99,5015970.56,26.64837
405035.77,5015982.59,26.54236
405021.03,5015982.87,29.93332
405000.64,5015976.59,28.5325
405108.5,5015993.82,22.62308
405064.81,5015995.56,16.06113
405007.13,5015987.14,28.57825
405006.07,5015996.98,21.93423
405176.47,5015500.65,0.4787189
405177.99,5015506.39,0.5999054
405172.36,5015507.22,0.9002637
405149.83,5015525.82,0.3178693
